episode,iteration,epReward,memory,time
84.00000,0.00000,-1.02166,4504.00000,-5.98649
85.00000,0.00000,-0.97990,4504.00000,-5.99192
86.00000,0.00000,-0.97624,4504.00000,-5.99249
87.00000,0.00000,-0.88906,4504.00000,-5.98944
88.00000,0.00000,-0.85830,4504.00000,-5.99747
89.00000,0.00000,-0.70934,4504.00000,-5.97348
90.00000,0.00000,-1.00960,4504.00000,-5.98916
91.00000,0.00000,-1.25239,4504.00000,-5.99116
92.00000,0.00000,-0.89612,8712.00000,-5.99192
93.00000,0.00000,-1.12312,4504.00000,-5.99163
94.00000,0.00000,-1.03922,4504.00000,-6.00102
95.00000,0.00000,-0.88463,4504.00000,-5.99526
96.00000,0.00000,-0.99097,4504.00000,-5.99613
97.00000,0.00000,-0.64384,4504.00000,-5.99192
98.00000,0.00000,-0.99356,4504.00000,-5.99049
99.00000,0.00000,-0.53482,4504.00000,-5.99756
0.00000,1.00000,-1.93181,4968.00000,-6.37661
1.00000,1.00000,-2.38448,4504.00000,-6.36407
2.00000,1.00000,-1.60843,4504.00000,-6.26329
3.00000,1.00000,-2.10989,4504.00000,-6.20554
4.00000,1.00000,-1.61676,4504.00000,-6.23967
5.00000,1.00000,-1.64705,9288.00000,-6.22462
6.00000,1.00000,-1.26240,4504.00000,-6.11104
7.00000,1.00000,-0.69072,4504.00000,-6.07411
8.00000,1.00000,-1.82587,4504.00000,-6.07380
9.00000,1.00000,-1.29104,4504.00000,-6.05930
10.00000,1.00000,-1.13599,4504.00000,-6.07349
11.00000,1.00000,-1.46458,4504.00000,-6.15151
12.00000,1.00000,-1.57469,4504.00000,-6.04341
13.00000,1.00000,-0.60712,4504.00000,-6.07090
14.00000,1.00000,-1.50116,4504.00000,-5.97884
15.00000,1.00000,-1.37974,4504.00000,-6.05676
16.00000,1.00000,-1.29681,4504.00000,-6.03890
17.00000,1.00000,-1.24041,4504.00000,-5.99517
18.00000,1.00000,-1.45318,4504.00000,-5.99345
19.00000,1.00000,-1.32628,9936.00000,-5.99977
20.00000,1.00000,-1.88415,4504.00000,-6.10793
21.00000,1.00000,-1.70283,4504.00000,-6.00054
22.00000,1.00000,-0.93192,4504.00000,-5.99240
23.00000,1.00000,-1.30491,4504.00000,-5.99335
24.00000,1.00000,-1.42018,4504.00000,-5.99278
25.00000,1.00000,-2.26901,4504.00000,-5.99641
26.00000,1.00000,-1.78998,4504.00000,-5.98839
27.00000,1.00000,-1.12254,4504.00000,-5.98318
28.00000,1.00000,-0.95742,4504.00000,-5.98044
29.00000,1.00000,-1.37574,4504.00000,-6.03940
30.00000,1.00000,-0.90507,4504.00000,-6.00208
31.00000,1.00000,-1.85740,4504.00000,-6.00266
32.00000,1.00000,-1.41239,4504.00000,-5.98982
33.00000,1.00000,-1.83245,3772.00000,-5.98403
34.00000,1.00000,-1.38350,4504.00000,-5.97884
35.00000,1.00000,-1.46771,10672.00000,-5.96453
36.00000,1.00000,-0.90376,4504.00000,-5.87950
37.00000,1.00000,-1.75814,4504.00000,-5.97799
38.00000,1.00000,-1.05445,4504.00000,-6.00102
39.00000,1.00000,-1.41769,4504.00000,-6.02895
40.00000,1.00000,-1.27012,4504.00000,-5.98138
41.00000,1.00000,-1.86240,4504.00000,-5.99641
42.00000,1.00000,-1.30913,4504.00000,-5.98242
43.00000,1.00000,-1.56652,4504.00000,-5.98460
44.00000,1.00000,-1.13425,4504.00000,-5.99766
45.00000,1.00000,-0.61937,4504.00000,-5.97959
46.00000,1.00000,-1.03551,4504.00000,-5.94341
47.00000,1.00000,-0.84484,4504.00000,-5.98138
48.00000,1.00000,-0.81732,4504.00000,-5.97705
49.00000,1.00000,-1.74293,4504.00000,-5.99459
50.00000,1.00000,-1.52422,4504.00000,-5.99718
51.00000,1.00000,-0.95166,4504.00000,-6.02116
52.00000,1.00000,-0.90032,4504.00000,-5.99593
53.00000,1.00000,-1.03773,4504.00000,-5.99297
54.00000,1.00000,-1.03048,11496.00000,-6.01245
55.00000,1.00000,-1.34144,4504.00000,-5.99106
56.00000,1.00000,-1.49388,4504.00000,-5.91121
57.00000,1.00000,-0.68774,4504.00000,-5.87110
58.00000,1.00000,-0.94255,4504.00000,-5.81152
59.00000,1.00000,-1.39610,4504.00000,-5.89905
60.00000,1.00000,-0.88655,4504.00000,-5.84753
61.00000,1.00000,-1.08296,4504.00000,-5.79862
62.00000,1.00000,-0.81401,4504.00000,-5.87194
63.00000,1.00000,-0.82694,4504.00000,-5.89896
64.00000,1.00000,-1.08116,4504.00000,-5.92058
65.00000,1.00000,-0.60604,4504.00000,-5.86167
66.00000,1.00000,-1.86247,4504.00000,-5.80375
67.00000,1.00000,-1.22203,4504.00000,-5.72095
68.00000,1.00000,-0.87194,4504.00000,-5.98982
69.00000,1.00000,-1.20551,4504.00000,-5.98631
70.00000,1.00000,-1.21875,4504.00000,-5.98697
71.00000,1.00000,-1.01607,4504.00000,-5.99891
72.00000,1.00000,-1.02942,4504.00000,-5.77415
73.00000,1.00000,-0.99059,5439.00000,-5.65650
74.00000,1.00000,-0.87787,12424.00000,-5.89827
75.00000,1.00000,-0.97521,4504.00000,-5.91244
76.00000,1.00000,-1.10068,4504.00000,-5.87245
77.00000,1.00000,-0.70157,4504.00000,-5.85716
78.00000,1.00000,-1.46458,4504.00000,-5.80715
79.00000,1.00000,-0.93545,4504.00000,-5.77923
80.00000,1.00000,-0.83738,4504.00000,-5.88275
81.00000,1.00000,-1.13153,4504.00000,-5.87152
82.00000,1.00000,-0.60565,4504.00000,-5.89031
83.00000,1.00000,-1.30345,4504.00000,-5.83547
84.00000,1.00000,-1.50374,4504.00000,-5.75124
85.00000,1.00000,-1.05784,4504.00000,-5.82937
86.00000,1.00000,-1.32235,4504.00000,-5.89125
87.00000,1.00000,-1.29283,4504.00000,-5.89151
88.00000,1.00000,-1.10017,4504.00000,-5.89125
89.00000,1.00000,-0.92947,4504.00000,-5.80272
90.00000,1.00000,-0.99290,4504.00000,-5.72241
91.00000,1.00000,-1.22384,4504.00000,-5.86394
92.00000,1.00000,-0.98873,4504.00000,-5.87161
93.00000,1.00000,-0.78864,4504.00000,-5.90463
94.00000,1.00000,-0.64714,4504.00000,-5.87271
95.00000,1.00000,-1.10768,4504.00000,-5.78139
96.00000,1.00000,-0.93329,4504.00000,-5.77354
97.00000,1.00000,-0.73973,4504.00000,-5.89022
98.00000,1.00000,-1.29348,13464.00000,-5.88841
99.00000,1.00000,-0.49487,4504.00000,-5.88781
