episode,iteration,epReward,memory,time
80.00000,1.00000,-1.58290,4504.00000,-6.82175
81.00000,1.00000,-2.20794,4504.00000,-6.82131
82.00000,1.00000,-2.12485,4504.00000,-6.81456
83.00000,1.00000,-1.20725,4504.00000,-6.81412
84.00000,1.00000,-1.65642,4504.00000,-6.82088
85.00000,1.00000,-1.53501,4504.00000,-6.82022
86.00000,1.00000,-1.00016,4504.00000,-6.81434
87.00000,1.00000,-1.04917,4504.00000,-6.81499
88.00000,1.00000,-1.64554,4504.00000,-6.82197
89.00000,1.00000,-1.63043,4504.00000,-6.81869
90.00000,1.00000,-1.38642,4504.00000,-6.80806
91.00000,1.00000,-1.45863,4504.00000,-6.81804
92.00000,1.00000,-1.37283,4504.00000,-6.81738
93.00000,1.00000,-1.51502,4504.00000,-6.79477
94.00000,1.00000,-1.19918,4504.00000,-6.82219
95.00000,1.00000,-1.27402,4504.00000,-6.81673
96.00000,1.00000,-1.16921,4504.00000,-6.80720
97.00000,1.00000,-1.10631,4504.00000,-6.81087
98.00000,1.00000,-1.19074,13464.00000,-6.82153
99.00000,1.00000,-1.81078,4504.00000,-6.81826
