episode,iteration,epReward,memory,time
79.00000,1.00000,-1.96814,4660.00000,-7.20045
80.00000,1.00000,-1.71107,4660.00000,-7.20750
81.00000,1.00000,-1.09566,4660.00000,-7.20269
82.00000,1.00000,-1.94118,4660.00000,-7.04347
83.00000,1.00000,-1.33400,4660.00000,-7.14544
84.00000,1.00000,-2.30774,4660.00000,-7.19472
85.00000,1.00000,-1.57856,4660.00000,-6.82285
86.00000,1.00000,-1.35398,4660.00000,-7.17677
87.00000,1.00000,-2.41630,4660.00000,-7.13312
88.00000,1.00000,-2.00018,4660.00000,-7.11536
89.00000,1.00000,-1.07587,4660.00000,-7.21396
90.00000,1.00000,-1.40720,4660.00000,-7.17210
91.00000,1.00000,-2.19542,4660.00000,-7.02079
92.00000,1.00000,-1.80042,4660.00000,-7.15792
93.00000,1.00000,-2.15369,4660.00000,-6.95194
94.00000,1.00000,-2.26868,4660.00000,-7.18397
95.00000,1.00000,-1.15793,4660.00000,-7.19154
96.00000,1.00000,-1.35853,4660.00000,-7.18744
97.00000,1.00000,-2.36948,4660.00000,-7.19790
98.00000,1.00000,-1.09890,13620.00000,-7.13701
99.00000,1.00000,-1.69588,4660.00000,-7.20590
